TIME	Bottom                   
8739.00	4.47
8740.00	4.46
8741.00	4.46
8742.00	4.46
8743.00	4.45
8744.00	4.45
8745.00	4.44
8746.00	4.44
8747.00	4.44
8748.00	4.44
8749.00	4.43
8750.00	4.43
8751.00	4.43
8752.00	4.43
8753.00	4.43
8754.00	4.43
8755.00	4.43
8756.00	4.43
8757.00	4.43
8758.00	4.43
8759.00	4.43
8760.00	4.43
