 TIME                    	Front1                   	Back1                    	Left1                    	Front2                   	Back2                    	Right2                   	Back3                    	Bottom1                  	Bottom2                  	Bottom3                  
8300.00	-1.86	-1.87	-2.13	-1.86	-1.87	-2.13	-0.78	7.67	7.67	10.26
8301.00	-1.86	-1.87	-2.14	-1.86	-1.87	-2.14	-0.79	7.67	7.66	10.25
8302.00	-1.87	-1.88	-2.14	-1.87	-1.88	-2.14	-0.79	7.66	7.66	10.25
8303.00	-1.87	-1.88	-2.15	-1.87	-1.88	-2.15	-0.79	7.66	7.66	10.25
8304.00	-1.88	-1.88	-2.15	-1.88	-1.88	-2.15	-0.80	7.66	7.66	10.25
8305.00	-1.88	-1.89	-2.15	-1.88	-1.89	-2.15	-0.80	7.66	7.66	10.25
8306.00	-1.88	-1.89	-2.16	-1.88	-1.89	-2.16	-0.80	7.66	7.66	10.25
8307.00	-1.89	-1.90	-2.16	-1.89	-1.90	-2.16	-0.81	7.66	7.66	10.25
8308.00	-1.89	-1.90	-2.16	-1.89	-1.90	-2.16	-0.81	7.66	7.66	10.25
8309.00	-1.89	-1.90	-2.17	-1.89	-1.90	-2.17	-0.82	7.66	7.66	10.25
8310.00	-1.90	-1.91	-2.17	-1.90	-1.91	-2.17	-0.82	7.66	7.66	10.25
8311.00	-1.90	-1.91	-2.18	-1.90	-1.91	-2.18	-0.82	7.66	7.65	10.25
8312.00	-1.91	-1.91	-2.18	-1.91	-1.92	-2.18	-0.83	7.65	7.65	10.24
8313.00	-1.91	-1.92	-2.18	-1.91	-1.92	-2.18	-0.83	7.65	7.65	10.24
8314.00	-1.91	-1.92	-2.19	-1.91	-1.92	-2.19	-0.83	7.65	7.65	10.24
8315.00	-1.92	-1.93	-2.19	-1.92	-1.93	-2.19	-0.84	7.65	7.65	10.24
8316.00	-1.92	-1.93	-2.20	-1.92	-1.93	-2.20	-0.84	7.65	7.65	10.24
8317.00	-1.92	-1.93	-2.20	-1.92	-1.93	-2.20	-0.85	7.65	7.65	10.24
8318.00	-1.93	-1.94	-2.20	-1.93	-1.94	-2.20	-0.85	7.65	7.65	10.24
8319.00	-1.93	-1.94	-2.21	-1.93	-1.94	-2.21	-0.85	7.65	7.65	10.24
8320.00	-1.93	-1.94	-2.21	-1.93	-1.94	-2.21	-0.86	7.65	7.65	10.23
8321.00	-1.94	-1.95	-2.21	-1.94	-1.95	-2.21	-0.86	7.65	7.65	10.23
8322.00	-1.94	-1.95	-2.22	-1.94	-1.95	-2.22	-0.87	7.65	7.65	10.23
8323.00	-1.95	-1.95	-2.22	-1.95	-1.95	-2.22	-0.87	7.65	7.64	10.23
8324.00	-1.95	-1.96	-2.22	-1.95	-1.96	-2.22	-0.87	7.65	7.64	10.23
8325.00	-1.95	-1.96	-2.23	-1.95	-1.96	-2.23	-0.88	7.64	7.64	10.23
8326.00	-1.96	-1.97	-2.23	-1.96	-1.97	-2.23	-0.88	7.64	7.64	10.23
8327.00	-1.96	-1.97	-2.24	-1.96	-1.97	-2.24	-0.88	7.64	7.64	10.23
8328.00	-1.96	-1.97	-2.24	-1.96	-1.97	-2.24	-0.89	7.64	7.64	10.22
8329.00	-1.97	-1.98	-2.24	-1.97	-1.98	-2.24	-0.89	7.64	7.64	10.22
8330.00	-1.97	-1.98	-2.25	-1.97	-1.98	-2.25	-0.90	7.64	7.64	10.22
8331.00	-1.98	-1.98	-2.25	-1.98	-1.98	-2.25	-0.90	7.64	7.64	10.22
8332.00	-1.98	-1.99	-2.25	-1.98	-1.99	-2.26	-0.90	7.64	7.64	10.22
8333.00	-1.98	-1.99	-2.26	-1.98	-1.99	-2.26	-0.91	7.64	7.63	10.22
8334.00	-1.99	-2.00	-2.26	-1.99	-2.00	-2.26	-0.91	7.63	7.63	10.22
8335.00	-1.99	-2.00	-2.27	-1.99	-2.00	-2.27	-0.92	7.63	7.63	10.21
8336.00	-1.99	-2.00	-2.27	-1.99	-2.00	-2.27	-0.92	7.63	7.63	10.21
8337.00	-2.00	-2.01	-2.27	-2.00	-2.01	-2.27	-0.93	7.63	7.63	10.21
8338.00	-2.00	-2.01	-2.28	-2.00	-2.01	-2.28	-0.93	7.63	7.63	10.21
8339.00	-2.01	-2.01	-2.28	-2.01	-2.02	-2.28	-0.93	7.63	7.63	10.21
8340.00	-2.01	-2.02	-2.29	-2.01	-2.02	-2.29	-0.94	7.63	7.63	10.21
8341.00	-2.01	-2.02	-2.29	-2.01	-2.02	-2.29	-0.94	7.63	7.63	10.20
8342.00	-2.02	-2.03	-2.29	-2.02	-2.03	-2.29	-0.95	7.63	7.62	10.20
8343.00	-2.02	-2.03	-2.30	-2.02	-2.03	-2.30	-0.95	7.63	7.62	10.20
8344.00	-2.02	-2.03	-2.30	-2.02	-2.03	-2.30	-0.95	7.62	7.62	10.20
8345.00	-2.03	-2.04	-2.30	-2.03	-2.04	-2.30	-0.96	7.62	7.62	10.20
8346.00	-2.03	-2.04	-2.31	-2.03	-2.04	-2.31	-0.96	7.62	7.62	10.20
8347.00	-2.03	-2.04	-2.31	-2.03	-2.04	-2.31	-0.97	7.62	7.62	10.20
8348.00	-2.04	-2.05	-2.31	-2.04	-2.05	-2.31	-0.97	7.62	7.62	10.19
8349.00	-2.04	-2.05	-2.32	-2.04	-2.05	-2.32	-0.97	7.62	7.62	10.19
8350.00	-2.05	-2.05	-2.32	-2.05	-2.05	-2.32	-0.98	7.62	7.62	10.19
8351.00	-2.05	-2.06	-2.33	-2.05	-2.06	-2.33	-0.98	7.62	7.62	10.19
8352.00	-2.05	-2.06	-2.33	-2.05	-2.06	-2.33	-0.99	7.62	7.62	10.19
8353.00	-2.06	-2.07	-2.33	-2.06	-2.07	-2.33	-0.99	7.62	7.61	10.19
8354.00	-2.06	-2.07	-2.34	-2.06	-2.07	-2.34	-0.99	7.61	7.61	10.18
8355.00	-2.06	-2.07	-2.34	-2.06	-2.07	-2.34	-1.00	7.61	7.61	10.18
8356.00	-2.07	-2.08	-2.34	-2.07	-2.08	-2.35	-1.00	7.61	7.61	10.18
8357.00	-2.07	-2.08	-2.35	-2.07	-2.08	-2.35	-1.01	7.61	7.61	10.18
8358.00	-2.08	-2.08	-2.35	-2.08	-2.08	-2.35	-1.01	7.61	7.61	10.18
8359.00	-2.08	-2.09	-2.36	-2.08	-2.09	-2.36	-1.01	7.61	7.61	10.18
8360.00	-2.08	-2.09	-2.36	-2.08	-2.09	-2.36	-1.02	7.61	7.61	10.17
8361.00	-2.09	-2.10	-2.36	-2.09	-2.10	-2.36	-1.02	7.61	7.61	10.17
8362.00	-2.09	-2.10	-2.37	-2.09	-2.10	-2.37	-1.03	7.61	7.60	10.17
8363.00	-2.09	-2.10	-2.37	-2.09	-2.10	-2.37	-1.03	7.60	7.60	10.17
8364.00	-2.10	-2.11	-2.37	-2.10	-2.11	-2.37	-1.03	7.60	7.60	10.17
8365.00	-2.10	-2.11	-2.38	-2.10	-2.11	-2.38	-1.04	7.60	7.60	10.17
8366.00	-2.10	-2.11	-2.38	-2.10	-2.11	-2.38	-1.04	7.60	7.60	10.16
8367.00	-2.11	-2.12	-2.38	-2.11	-2.12	-2.38	-1.05	7.60	7.60	10.16
8368.00	-2.11	-2.12	-2.39	-2.11	-2.12	-2.39	-1.05	7.60	7.60	10.16
8369.00	-2.11	-2.12	-2.39	-2.11	-2.12	-2.39	-1.05	7.60	7.60	10.16
8370.00	-2.12	-2.12	-2.39	-2.12	-2.13	-2.39	-1.06	7.60	7.60	10.16
8371.00	-2.12	-2.13	-2.40	-2.12	-2.13	-2.40	-1.06	7.60	7.60	10.16
8372.00	-2.12	-2.13	-2.40	-2.12	-2.13	-2.40	-1.07	7.60	7.60	10.16
8373.00	-2.13	-2.14	-2.40	-2.13	-2.14	-2.40	-1.07	7.60	7.60	10.16
8374.00	-2.13	-2.14	-2.41	-2.13	-2.14	-2.41	-1.07	7.60	7.60	10.15
8375.00	-2.13	-2.14	-2.41	-2.13	-2.14	-2.41	-1.08	7.60	7.60	10.15
8376.00	-2.14	-2.15	-2.42	-2.14	-2.15	-2.42	-1.08	7.60	7.60	10.15
8377.00	-2.14	-2.15	-2.42	-2.14	-2.15	-2.42	-1.08	7.60	7.60	10.15
8378.00	-2.14	-2.15	-2.42	-2.14	-2.15	-2.42	-1.09	7.60	7.59	10.15
8379.00	-2.15	-2.16	-2.43	-2.15	-2.16	-2.43	-1.09	7.59	7.59	10.15
8380.00	-2.15	-2.16	-2.43	-2.15	-2.16	-2.43	-1.09	7.59	7.59	10.15
8381.00	-2.15	-2.16	-2.43	-2.16	-2.16	-2.43	-1.10	7.59	7.59	10.15
8382.00	-2.16	-2.17	-2.44	-2.16	-2.17	-2.44	-1.10	7.59	7.59	10.15
8383.00	-2.16	-2.17	-2.44	-2.16	-2.17	-2.44	-1.10	7.59	7.59	10.14
8384.00	-2.17	-2.18	-2.45	-2.17	-2.18	-2.45	-1.11	7.59	7.59	10.14
8385.00	-2.17	-2.18	-2.45	-2.17	-2.18	-2.45	-1.11	7.59	7.59	10.14
8386.00	-2.17	-2.18	-2.45	-2.17	-2.18	-2.45	-1.12	7.59	7.59	10.14
8387.00	-2.18	-2.19	-2.46	-2.18	-2.19	-2.46	-1.12	7.59	7.58	10.14
8388.00	-2.18	-2.19	-2.46	-2.18	-2.19	-2.46	-1.12	7.59	7.58	10.14
8389.00	-2.18	-2.19	-2.46	-2.18	-2.19	-2.46	-1.13	7.58	7.58	10.14
8390.00	-2.19	-2.20	-2.47	-2.19	-2.20	-2.47	-1.13	7.58	7.58	10.14
8391.00	-2.19	-2.20	-2.47	-2.19	-2.20	-2.47	-1.13	7.58	7.58	10.13
8392.00	-2.19	-2.20	-2.47	-2.19	-2.20	-2.47	-1.14	7.58	7.58	10.13
8393.00	-2.20	-2.21	-2.48	-2.20	-2.21	-2.48	-1.14	7.58	7.58	10.13
8394.00	-2.20	-2.21	-2.48	-2.20	-2.21	-2.48	-1.15	7.58	7.58	10.13
8395.00	-2.20	-2.21	-2.48	-2.20	-2.21	-2.48	-1.15	7.58	7.58	10.13
8396.00	-2.21	-2.22	-2.49	-2.21	-2.22	-2.49	-1.15	7.58	7.58	10.13
8397.00	-2.21	-2.22	-2.49	-2.21	-2.22	-2.49	-1.16	7.58	7.58	10.13
8398.00	-2.21	-2.22	-2.49	-2.21	-2.22	-2.49	-1.16	7.58	7.58	10.13
8399.00	-2.22	-2.23	-2.50	-2.22	-2.23	-2.50	-1.16	7.58	7.58	10.12
8400.00	-2.22	-2.23	-2.50	-2.22	-2.23	-2.50	-1.17	7.58	7.58	10.12
8401.00	-2.22	-2.23	-2.50	-2.22	-2.23	-2.50	-1.17	7.58	7.57	10.12
8402.00	-2.23	-2.24	-2.51	-2.23	-2.24	-2.51	-1.17	7.58	7.57	10.12
8403.00	-2.23	-2.24	-2.51	-2.23	-2.24	-2.51	-1.18	7.57	7.57	10.12
8404.00	-2.23	-2.24	-2.52	-2.24	-2.25	-2.52	-1.18	7.57	7.57	10.12
8405.00	-2.24	-2.25	-2.52	-2.24	-2.25	-2.52	-1.19	7.57	7.57	10.12
8406.00	-2.24	-2.25	-2.52	-2.24	-2.25	-2.52	-1.19	7.57	7.57	10.12
8407.00	-2.25	-2.26	-2.53	-2.25	-2.26	-2.53	-1.19	7.57	7.57	10.12
8408.00	-2.25	-2.26	-2.53	-2.25	-2.26	-2.53	-1.20	7.57	7.57	10.11
8409.00	-2.25	-2.26	-2.53	-2.25	-2.26	-2.53	-1.20	7.57	7.57	10.11
8410.00	-2.26	-2.27	-2.54	-2.26	-2.27	-2.54	-1.20	7.57	7.56	10.11
8411.00	-2.26	-2.27	-2.54	-2.26	-2.27	-2.54	-1.21	7.57	7.56	10.11
8412.00	-2.26	-2.27	-2.54	-2.26	-2.27	-2.54	-1.21	7.56	7.56	10.11
8413.00	-2.27	-2.28	-2.55	-2.27	-2.28	-2.55	-1.21	7.56	7.56	10.11
8414.00	-2.27	-2.28	-2.55	-2.27	-2.28	-2.55	-1.22	7.56	7.56	10.11
8415.00	-2.27	-2.28	-2.55	-2.27	-2.28	-2.55	-1.22	7.56	7.56	10.11
8416.00	-2.27	-2.28	-2.56	-2.28	-2.29	-2.56	-1.22	7.56	7.56	10.10
8417.00	-2.28	-2.29	-2.56	-2.28	-2.29	-2.56	-1.23	7.56	7.56	10.10
8418.00	-2.28	-2.29	-2.56	-2.28	-2.29	-2.56	-1.23	7.56	7.56	10.10
8419.00	-2.28	-2.29	-2.57	-2.28	-2.29	-2.57	-1.23	7.56	7.56	10.10
8420.00	-2.29	-2.30	-2.57	-2.29	-2.30	-2.57	-1.24	7.56	7.56	10.10
8421.00	-2.29	-2.30	-2.57	-2.29	-2.30	-2.57	-1.24	7.56	7.56	10.10
8422.00	-2.29	-2.30	-2.58	-2.30	-2.31	-2.58	-1.24	7.56	7.56	10.10
8423.00	-2.30	-2.31	-2.58	-2.30	-2.31	-2.58	-1.25	7.56	7.56	10.10
8424.00	-2.30	-2.31	-2.58	-2.30	-2.31	-2.58	-1.25	7.56	7.56	10.10
8425.00	-2.31	-2.32	-2.59	-2.31	-2.32	-2.59	-1.25	7.56	7.56	10.10
8426.00	-2.31	-2.32	-2.59	-2.31	-2.32	-2.59	-1.26	7.56	7.55	10.10
8427.00	-2.31	-2.32	-2.59	-2.31	-2.32	-2.59	-1.26	7.56	7.55	10.10
8428.00	-2.32	-2.33	-2.60	-2.32	-2.33	-2.60	-1.26	7.55	7.55	10.10
8429.00	-2.32	-2.33	-2.60	-2.32	-2.33	-2.60	-1.27	7.55	7.55	10.10
8430.00	-2.32	-2.33	-2.60	-2.32	-2.33	-2.61	-1.27	7.55	7.55	10.10
8431.00	-2.33	-2.34	-2.61	-2.33	-2.34	-2.61	-1.27	7.55	7.55	10.10
8432.00	-2.33	-2.34	-2.61	-2.33	-2.34	-2.61	-1.28	7.55	7.55	10.09
8433.00	-2.33	-2.34	-2.62	-2.33	-2.34	-2.62	-1.28	7.55	7.55	10.09
8434.00	-2.34	-2.35	-2.62	-2.34	-2.35	-2.62	-1.28	7.55	7.55	10.09
8435.00	-2.34	-2.35	-2.62	-2.34	-2.35	-2.62	-1.28	7.55	7.55	10.09
8436.00	-2.34	-2.35	-2.63	-2.34	-2.35	-2.63	-1.29	7.55	7.55	10.09
8437.00	-2.35	-2.36	-2.63	-2.35	-2.36	-2.63	-1.29	7.55	7.55	10.09
8438.00	-2.35	-2.36	-2.63	-2.35	-2.36	-2.63	-1.29	7.55	7.55	10.09
8439.00	-2.35	-2.36	-2.63	-2.35	-2.36	-2.63	-1.30	7.55	7.55	10.09
8440.00	-2.35	-2.36	-2.64	-2.35	-2.36	-2.64	-1.30	7.55	7.55	10.09
8441.00	-2.36	-2.37	-2.64	-2.36	-2.37	-2.64	-1.30	7.55	7.55	10.09
8442.00	-2.36	-2.37	-2.64	-2.36	-2.37	-2.64	-1.30	7.55	7.55	10.09
8443.00	-2.36	-2.37	-2.65	-2.36	-2.37	-2.65	-1.31	7.55	7.54	10.09
8444.00	-2.37	-2.38	-2.65	-2.37	-2.38	-2.65	-1.31	7.55	7.54	10.09
8445.00	-2.37	-2.38	-2.65	-2.37	-2.38	-2.65	-1.31	7.54	7.54	10.09
8446.00	-2.37	-2.38	-2.66	-2.37	-2.38	-2.66	-1.32	7.54	7.54	10.09
8447.00	-2.38	-2.39	-2.66	-2.38	-2.39	-2.66	-1.32	7.54	7.54	10.09
8448.00	-2.38	-2.39	-2.66	-2.38	-2.39	-2.66	-1.32	7.54	7.54	10.09
8449.00	-2.38	-2.39	-2.67	-2.38	-2.39	-2.67	-1.32	7.54	7.54	10.09
8450.00	-2.39	-2.40	-2.67	-2.39	-2.40	-2.67	-1.33	7.54	7.54	10.09
8451.00	-2.39	-2.40	-2.67	-2.39	-2.40	-2.67	-1.33	7.54	7.54	10.09
8452.00	-2.39	-2.40	-2.68	-2.39	-2.40	-2.68	-1.33	7.54	7.54	10.09
8453.00	-2.40	-2.41	-2.68	-2.40	-2.41	-2.68	-1.33	7.54	7.54	10.09
8454.00	-2.40	-2.41	-2.68	-2.40	-2.41	-2.68	-1.34	7.54	7.54	10.09
8455.00	-2.40	-2.41	-2.69	-2.40	-2.41	-2.69	-1.34	7.54	7.53	10.09
8456.00	-2.41	-2.42	-2.69	-2.41	-2.42	-2.69	-1.34	7.53	7.53	10.09
8457.00	-2.41	-2.42	-2.69	-2.41	-2.42	-2.69	-1.35	7.53	7.53	10.09
8458.00	-2.41	-2.42	-2.70	-2.41	-2.42	-2.70	-1.35	7.53	7.53	10.09
8459.00	-2.42	-2.43	-2.70	-2.42	-2.43	-2.70	-1.35	7.53	7.53	10.09
8460.00	-2.42	-2.43	-2.70	-2.42	-2.43	-2.71	-1.35	7.53	7.53	10.09
8461.00	-2.42	-2.43	-2.71	-2.42	-2.43	-2.71	-1.36	7.53	7.53	10.09
8462.00	-2.43	-2.44	-2.71	-2.43	-2.44	-2.71	-1.36	7.53	7.53	10.09
8463.00	-2.43	-2.44	-2.71	-2.43	-2.44	-2.72	-1.36	7.53	7.53	10.09
8464.00	-2.43	-2.44	-2.72	-2.43	-2.44	-2.72	-1.36	7.53	7.53	10.09
8465.00	-2.44	-2.45	-2.72	-2.44	-2.45	-2.72	-1.37	7.53	7.53	10.09
8466.00	-2.44	-2.45	-2.72	-2.44	-2.45	-2.72	-1.37	7.53	7.53	10.09
8467.00	-2.44	-2.45	-2.73	-2.44	-2.45	-2.73	-1.37	7.53	7.52	10.09
8468.00	-2.45	-2.46	-2.73	-2.45	-2.46	-2.73	-1.37	7.52	7.52	10.09
8469.00	-2.45	-2.46	-2.73	-2.45	-2.46	-2.73	-1.38	7.52	7.52	10.09
8470.00	-2.45	-2.46	-2.74	-2.45	-2.46	-2.74	-1.38	7.52	7.52	10.09
8471.00	-2.46	-2.47	-2.74	-2.46	-2.47	-2.74	-1.38	7.52	7.52	10.09
8472.00	-2.46	-2.47	-2.74	-2.46	-2.47	-2.74	-1.38	7.52	7.52	10.09
8473.00	-2.46	-2.47	-2.75	-2.46	-2.47	-2.75	-1.39	7.52	7.52	10.09
8474.00	-2.47	-2.48	-2.75	-2.47	-2.48	-2.75	-1.39	7.52	7.52	10.09
8475.00	-2.47	-2.48	-2.75	-2.47	-2.48	-2.75	-1.39	7.52	7.52	10.09
8476.00	-2.47	-2.48	-2.76	-2.47	-2.48	-2.76	-1.40	7.52	7.52	10.09
8477.00	-2.48	-2.49	-2.76	-2.48	-2.49	-2.76	-1.40	7.52	7.52	10.09
8478.00	-2.48	-2.49	-2.76	-2.48	-2.49	-2.77	-1.40	7.52	7.52	10.09
8479.00	-2.48	-2.49	-2.77	-2.48	-2.49	-2.77	-1.40	7.52	7.51	10.09
8480.00	-2.49	-2.50	-2.77	-2.49	-2.50	-2.77	-1.41	7.52	7.51	10.09
8481.00	-2.49	-2.50	-2.77	-2.49	-2.50	-2.78	-1.41	7.51	7.51	10.09
8482.00	-2.49	-2.50	-2.78	-2.49	-2.50	-2.78	-1.41	7.51	7.51	10.09
8483.00	-2.50	-2.51	-2.78	-2.50	-2.51	-2.78	-1.41	7.51	7.51	10.09
8484.00	-2.50	-2.51	-2.78	-2.50	-2.51	-2.78	-1.42	7.51	7.51	10.09
8485.00	-2.50	-2.51	-2.79	-2.50	-2.51	-2.79	-1.42	7.51	7.51	10.09
8486.00	-2.50	-2.51	-2.79	-2.50	-2.51	-2.79	-1.42	7.51	7.51	10.09
8487.00	-2.51	-2.52	-2.79	-2.51	-2.52	-2.79	-1.42	7.51	7.51	10.09
8488.00	-2.51	-2.52	-2.80	-2.51	-2.52	-2.80	-1.43	7.51	7.51	10.09
8489.00	-2.51	-2.52	-2.80	-2.51	-2.52	-2.80	-1.43	7.51	7.51	10.09
8490.00	-2.52	-2.53	-2.80	-2.52	-2.53	-2.80	-1.43	7.51	7.51	10.09
8491.00	-2.52	-2.53	-2.81	-2.52	-2.53	-2.81	-1.43	7.51	7.51	10.09
8492.00	-2.52	-2.53	-2.81	-2.52	-2.53	-2.81	-1.44	7.51	7.51	10.09
8493.00	-2.53	-2.54	-2.81	-2.53	-2.54	-2.81	-1.44	7.51	7.51	10.09
8494.00	-2.53	-2.54	-2.82	-2.53	-2.54	-2.82	-1.44	7.51	7.51	10.09
8495.00	-2.53	-2.54	-2.82	-2.53	-2.54	-2.82	-1.44	7.51	7.50	10.10
8496.00	-2.54	-2.55	-2.82	-2.54	-2.55	-2.82	-1.45	7.51	7.50	10.10
8497.00	-2.54	-2.55	-2.83	-2.54	-2.55	-2.83	-1.45	7.50	7.50	10.10
8498.00	-2.54	-2.55	-2.83	-2.54	-2.55	-2.83	-1.45	7.50	7.50	10.10
8499.00	-2.55	-2.56	-2.83	-2.55	-2.56	-2.83	-1.45	7.50	7.50	10.10
8500.00	-2.55	-2.56	-2.84	-2.55	-2.56	-2.84	-1.45	7.50	7.50	10.10
8501.00	-2.55	-2.56	-2.84	-2.55	-2.56	-2.84	-1.46	7.50	7.50	10.10
8502.00	-2.55	-2.57	-2.84	-2.55	-2.57	-2.84	-1.46	7.50	7.50	10.10
8503.00	-2.56	-2.57	-2.85	-2.56	-2.57	-2.85	-1.46	7.50	7.50	10.10
8504.00	-2.56	-2.57	-2.85	-2.56	-2.57	-2.85	-1.47	7.50	7.50	10.10
8505.00	-2.56	-2.58	-2.85	-2.56	-2.58	-2.85	-1.47	7.50	7.50	10.10
8506.00	-2.57	-2.58	-2.86	-2.57	-2.58	-2.86	-1.47	7.50	7.50	10.10
8507.00	-2.57	-2.58	-2.86	-2.57	-2.58	-2.86	-1.47	7.50	7.50	10.10
8508.00	-2.57	-2.58	-2.86	-2.57	-2.59	-2.86	-1.47	7.50	7.49	10.10
8509.00	-2.58	-2.59	-2.86	-2.58	-2.59	-2.86	-1.48	7.49	7.49	10.10
8510.00	-2.58	-2.59	-2.87	-2.58	-2.59	-2.87	-1.48	7.49	7.49	10.10
8511.00	-2.58	-2.59	-2.87	-2.58	-2.59	-2.87	-1.48	7.49	7.49	10.10
8512.00	-2.59	-2.60	-2.87	-2.59	-2.60	-2.87	-1.48	7.49	7.49	10.10
8513.00	-2.59	-2.60	-2.88	-2.59	-2.60	-2.88	-1.49	7.49	7.49	10.10
8514.00	-2.59	-2.60	-2.88	-2.59	-2.60	-2.88	-1.49	7.49	7.49	10.10
8515.00	-2.60	-2.61	-2.88	-2.60	-2.61	-2.88	-1.49	7.49	7.49	10.10
8516.00	-2.60	-2.61	-2.89	-2.60	-2.61	-2.89	-1.49	7.49	7.49	10.10
8517.00	-2.60	-2.61	-2.89	-2.60	-2.61	-2.89	-1.50	7.49	7.49	10.10
8518.00	-2.61	-2.62	-2.89	-2.61	-2.62	-2.89	-1.50	7.49	7.49	10.10
8519.00	-2.61	-2.62	-2.90	-2.61	-2.62	-2.90	-1.50	7.49	7.49	10.10
8520.00	-2.61	-2.62	-2.90	-2.61	-2.62	-2.90	-1.50	7.49	7.49	10.10
8521.00	-2.61	-2.63	-2.90	-2.61	-2.63	-2.90	-1.51	7.49	7.49	10.10
8522.00	-2.62	-2.63	-2.91	-2.62	-2.63	-2.91	-1.51	7.49	7.48	10.10
8523.00	-2.62	-2.63	-2.91	-2.62	-2.63	-2.91	-1.51	7.48	7.48	10.10
8524.00	-2.62	-2.63	-2.91	-2.62	-2.64	-2.91	-1.51	7.48	7.48	10.10
8525.00	-2.63	-2.64	-2.92	-2.63	-2.64	-2.92	-1.52	7.48	7.48	10.10
8526.00	-2.63	-2.64	-2.92	-2.63	-2.64	-2.92	-1.52	7.48	7.48	10.10
8527.00	-2.63	-2.64	-2.92	-2.63	-2.64	-2.92	-1.52	7.48	7.48	10.10
8528.00	-2.64	-2.65	-2.93	-2.64	-2.65	-2.93	-1.52	7.48	7.48	10.10
8529.00	-2.64	-2.65	-2.93	-2.64	-2.65	-2.93	-1.53	7.48	7.48	10.10
8530.00	-2.64	-2.65	-2.93	-2.64	-2.65	-2.93	-1.53	7.48	7.48	10.10
8531.00	-2.65	-2.66	-2.94	-2.65	-2.66	-2.94	-1.53	7.48	7.48	10.10
8532.00	-2.65	-2.66	-2.94	-2.65	-2.66	-2.94	-1.53	7.48	7.48	10.10
8533.00	-2.65	-2.66	-2.94	-2.65	-2.66	-2.94	-1.54	7.48	7.48	10.10
8534.00	-2.66	-2.67	-2.94	-2.66	-2.67	-2.94	-1.54	7.48	7.48	10.10
8535.00	-2.66	-2.67	-2.95	-2.66	-2.67	-2.95	-1.54	7.48	7.48	10.10
8536.00	-2.66	-2.67	-2.95	-2.66	-2.67	-2.95	-1.55	7.48	7.47	10.10
8537.00	-2.66	-2.67	-2.95	-2.66	-2.67	-2.95	-1.55	7.48	7.47	10.10
8538.00	-2.67	-2.68	-2.96	-2.67	-2.68	-2.96	-1.55	7.48	7.47	10.10
8539.00	-2.67	-2.68	-2.96	-2.67	-2.68	-2.96	-1.55	7.47	7.47	10.10
8540.00	-2.67	-2.68	-2.96	-2.67	-2.68	-2.96	-1.56	7.47	7.47	10.10
8541.00	-2.68	-2.69	-2.97	-2.68	-2.69	-2.97	-1.56	7.47	7.47	10.10
8542.00	-2.68	-2.69	-2.97	-2.68	-2.69	-2.97	-1.56	7.47	7.47	10.10
8543.00	-2.68	-2.69	-2.97	-2.68	-2.69	-2.97	-1.56	7.47	7.47	10.10
8544.00	-2.69	-2.70	-2.98	-2.69	-2.70	-2.98	-1.57	7.47	7.47	10.10
8545.00	-2.69	-2.70	-2.98	-2.69	-2.70	-2.98	-1.57	7.47	7.47	10.10
8546.00	-2.69	-2.70	-2.98	-2.69	-2.70	-2.98	-1.57	7.47	7.47	10.10
8547.00	-2.69	-2.71	-2.99	-2.70	-2.71	-2.99	-1.57	7.47	7.47	10.10
8548.00	-2.70	-2.71	-2.99	-2.70	-2.71	-2.99	-1.58	7.47	7.47	10.10
8549.00	-2.70	-2.71	-2.99	-2.70	-2.71	-2.99	-1.58	7.47	7.46	10.10
8550.00	-2.70	-2.72	-3.00	-2.70	-2.72	-3.00	-1.58	7.46	7.46	10.10
8551.00	-2.71	-2.72	-3.00	-2.71	-2.72	-3.00	-1.59	7.46	7.46	10.10
8552.00	-2.71	-2.72	-3.00	-2.71	-2.72	-3.00	-1.59	7.46	7.46	10.10
8553.00	-2.71	-2.73	-3.01	-2.71	-2.73	-3.01	-1.59	7.46	7.46	10.10
8554.00	-2.72	-2.73	-3.01	-2.72	-2.73	-3.01	-1.59	7.46	7.46	10.10
8555.00	-2.72	-2.73	-3.01	-2.72	-2.73	-3.01	-1.60	7.46	7.46	10.10
8556.00	-2.72	-2.74	-3.01	-2.72	-2.74	-3.01	-1.60	7.46	7.46	10.10
8557.00	-2.73	-2.74	-3.02	-2.73	-2.74	-3.02	-1.60	7.46	7.46	10.10
8558.00	-2.73	-2.74	-3.02	-2.73	-2.74	-3.02	-1.60	7.46	7.46	10.10
8559.00	-2.73	-2.74	-3.02	-2.73	-2.74	-3.02	-1.61	7.46	7.46	10.10
8560.00	-2.74	-2.75	-3.03	-2.74	-2.75	-3.03	-1.61	7.46	7.46	10.10
8561.00	-2.74	-2.75	-3.03	-2.74	-2.75	-3.03	-1.61	7.46	7.45	10.10
8562.00	-2.74	-2.75	-3.03	-2.74	-2.75	-3.03	-1.62	7.45	7.45	10.10
8563.00	-2.75	-2.76	-3.04	-2.75	-2.76	-3.04	-1.62	7.45	7.45	10.10
8564.00	-2.75	-2.76	-3.04	-2.75	-2.76	-3.04	-1.62	7.45	7.45	10.10
8565.00	-2.75	-2.76	-3.04	-2.75	-2.76	-3.04	-1.62	7.45	7.45	10.10
8566.00	-2.75	-2.77	-3.05	-2.75	-2.77	-3.05	-1.63	7.45	7.45	10.10
