 TIME                    	Front                    	Back                     	Left                     	Right                    	Bottom  
7879	-0.350614	-0.350727	-0.418802	-0.418682	7.148507
7880	-0.355123	-0.355237	-0.423336	-0.423216	7.147326
7881	-0.359625	-0.359738	-0.427862	-0.427743	7.146153
7882	-0.364108	-0.364221	-0.432371	-0.432251	7.145011
7883	-0.368490	-0.368603	-0.436778	-0.436658	7.144024
7884	-0.372756	-0.372869	-0.441069	-0.440949	7.143126
7885	-0.376980	-0.377093	-0.445317	-0.445198	7.142258
7886	-0.381197	-0.381310	-0.449559	-0.449439	7.141406
7887	-0.385415	-0.385528	-0.453802	-0.453682	7.140570
7888	-0.389633	-0.389746	-0.458045	-0.457925	7.139757
7889	-0.393881	-0.393994	-0.462318	-0.462198	7.138905
7890	-0.398204	-0.398317	-0.466665	-0.466546	7.137971
7891	-0.402589	-0.402702	-0.471076	-0.470957	7.136980
7892	-0.407000	-0.407113	-0.475512	-0.475393	7.135961
7893	-0.411417	-0.411530	-0.479954	-0.479835	7.134925
7894	-0.415831	-0.415944	-0.484394	-0.484274	7.133881
7895	-0.420237	-0.420350	-0.488825	-0.488705	7.132839
7896	-0.424632	-0.424745	-0.493246	-0.493126	7.131801
7897	-0.429023	-0.429136	-0.497663	-0.497543	7.130760
7898	-0.433418	-0.433531	-0.502082	-0.501963	7.129714
7899	-0.437814	-0.437927	-0.506504	-0.506385	7.128666
7900	-0.442209	-0.442322	-0.510924	-0.510805	7.127619
7901	-0.446599	-0.446712	-0.515340	-0.515220	7.126576
7902	-0.450983	-0.451096	-0.519749	-0.519630	7.125537
7903	-0.455362	-0.455475	-0.524153	-0.524034	7.124503
7904	-0.459734	-0.459847	-0.528551	-0.528432	7.123475
7905	-0.464098	-0.464211	-0.532940	-0.532821	7.122456
7906	-0.468450	-0.468563	-0.537317	-0.537198	7.121460
7907	-0.472707	-0.472820	-0.541599	-0.541479	7.120619
7908	-0.476837	-0.476950	-0.545754	-0.545635	7.119884
7909	-0.480951	-0.481064	-0.549893	-0.549773	7.119126
7910	-0.485110	-0.485223	-0.554077	-0.553958	7.118333
7911	-0.489319	-0.489432	-0.558311	-0.558191	7.117498
7912	-0.493568	-0.493681	-0.562586	-0.562466	7.116631
7913	-0.497849	-0.497962	-0.566892	-0.566772	7.115730
7914	-0.502154	-0.502267	-0.571222	-0.571103	7.114803
7915	-0.506466	-0.506579	-0.575560	-0.575441	7.113867
7916	-0.510771	-0.510884	-0.579891	-0.579771	7.112933
7917	-0.515064	-0.515177	-0.584209	-0.584089	7.112004
7918	-0.519345	-0.519458	-0.588516	-0.588396	7.111082
7919	-0.523615	-0.523728	-0.592811	-0.592692	7.110170
7920	-0.527877	-0.527990	-0.597099	-0.596980	7.109262
7921	-0.532139	-0.532252	-0.601386	-0.601266	7.108354
7922	-0.536404	-0.536517	-0.605677	-0.605557	7.107443
7923	-0.540670	-0.540784	-0.609969	-0.609849	7.106531
7924	-0.544936	-0.545050	-0.614261	-0.614141	7.105619
7925	-0.549200	-0.549313	-0.618550	-0.618431	7.104709
7926	-0.553461	-0.553574	-0.622837	-0.622717	7.103801
7927	-0.557719	-0.557832	-0.627120	-0.627000	7.102894
7928	-0.561975	-0.562088	-0.631402	-0.631282	7.101987
7929	-0.566229	-0.566342	-0.635681	-0.635562	7.101080
7930	-0.570476	-0.570589	-0.639954	-0.639835	7.100195
7931	-0.574613	-0.574727	-0.644117	-0.643997	7.099495
7932	-0.578585	-0.578698	-0.648114	-0.647994	7.098956
7933	-0.582475	-0.582589	-0.652029	-0.651909	7.098473
7934	-0.586363	-0.586476	-0.655941	-0.655822	7.097989
7935	-0.590275	-0.590388	-0.659878	-0.659759	7.097497
7936	-0.594248	-0.594362	-0.663877	-0.663758	7.096933
7937	-0.598319	-0.598432	-0.667974	-0.667854	7.096274
7938	-0.602483	-0.602596	-0.672163	-0.672044	7.095516
7939	-0.606710	-0.606823	-0.676417	-0.676297	7.094690
7940	-0.610962	-0.611075	-0.680694	-0.680575	7.093828
7941	-0.615216	-0.615330	-0.684975	-0.684856	7.092946
7942	-0.619468	-0.619581	-0.689253	-0.689134	7.092051
7943	-0.623715	-0.623828	-0.693526	-0.693407	7.091149
7944	-0.627960	-0.628073	-0.697797	-0.697678	7.090238
7945	-0.632211	-0.632324	-0.702075	-0.701955	7.089314
7946	-0.636472	-0.636585	-0.706361	-0.706242	7.088375
7947	-0.640741	-0.640854	-0.710657	-0.710537	7.087426
7948	-0.645016	-0.645129	-0.714957	-0.714837	7.086467
7949	-0.649296	-0.649409	-0.719263	-0.719144	7.085498
7950	-0.653582	-0.653695	-0.723575	-0.723455	7.084519
7951	-0.657871	-0.657984	-0.727890	-0.727770	7.083534
7952	-0.662158	-0.662271	-0.732204	-0.732084	7.082548
7953	-0.666441	-0.666554	-0.736512	-0.736393	7.081564
7954	-0.670717	-0.670830	-0.740814	-0.740695	7.080591
7955	-0.674925	-0.675038	-0.745048	-0.744928	7.079722
7956	-0.679066	-0.679179	-0.749214	-0.749095	7.078884
7957	-0.683207	-0.683320	-0.753381	-0.753261	7.078042
7958	-0.687349	-0.687462	-0.757548	-0.757429	7.077210
7959	-0.691496	-0.691609	-0.761721	-0.761602	7.076369
7960	-0.695677	-0.695790	-0.765928	-0.765809	7.075491
7961	-0.699904	-0.700017	-0.770181	-0.770061	7.074571
7962	-0.704167	-0.704280	-0.774470	-0.774350	7.073617
7963	-0.708447	-0.708561	-0.778776	-0.778657	7.072644
7964	-0.712730	-0.712843	-0.783085	-0.782965	7.071663
7965	-0.717008	-0.717121	-0.787389	-0.787269	7.070679
7966	-0.721281	-0.721394	-0.791688	-0.791568	7.069693
7967	-0.725548	-0.725661	-0.795981	-0.795861	7.068709
7968	-0.729811	-0.729924	-0.800269	-0.800150	7.067726
7969	-0.734073	-0.734186	-0.804558	-0.804438	7.066739
7970	-0.738339	-0.738452	-0.808850	-0.808730	7.065747
7971	-0.742609	-0.742722	-0.813145	-0.813026	7.064751
7972	-0.746882	-0.746995	-0.817444	-0.817325	7.063748
7973	-0.751158	-0.751271	-0.821747	-0.821627	7.062740
7974	-0.755436	-0.755549	-0.826050	-0.825931	7.061730
7975	-0.759710	-0.759823	-0.830351	-0.830231	7.060720
7976	-0.763980	-0.764093	-0.834647	-0.834527	7.059713
7977	-0.768246	-0.768359	-0.838938	-0.838818	7.058707
7978	-0.772506	-0.772619	-0.843224	-0.843104	7.057713
7979	-0.776698	-0.776811	-0.847442	-0.847323	7.056825
7980	-0.780811	-0.780924	-0.851581	-0.851462	7.055999
7981	-0.784827	-0.784940	-0.855622	-0.855503	7.055317
7982	-0.788752	-0.788865	-0.859572	-0.859453	7.054707
7983	-0.792701	-0.792814	-0.863547	-0.863427	7.054042
7984	-0.796755	-0.796868	-0.867626	-0.867506	7.053272
7985	-0.800911	-0.801024	-0.871809	-0.871689	7.052415
7986	-0.805132	-0.805245	-0.876056	-0.875936	7.051498
7987	-0.809382	-0.809495	-0.880331	-0.880212	7.050548
7988	-0.813634	-0.813747	-0.884610	-0.884491	7.049582
7989	-0.817880	-0.817993	-0.888882	-0.888762	7.048610
7990	-0.822117	-0.822230	-0.893145	-0.893026	7.047635
7991	-0.826346	-0.826459	-0.897401	-0.897281	7.046661
7992	-0.830572	-0.830685	-0.901653	-0.901534	7.045681
7993	-0.834804	-0.834917	-0.905911	-0.905791	7.044691
7994	-0.839043	-0.839156	-0.910177	-0.910057	7.043692
7995	-0.843287	-0.843400	-0.914447	-0.914327	7.042687
7996	-0.847533	-0.847646	-0.918719	-0.918599	7.041678
7997	-0.851779	-0.851892	-0.922991	-0.922871	7.040665
7998	-0.856024	-0.856137	-0.927262	-0.927143	7.039650
7999	-0.860269	-0.860382	-0.931533	-0.931414	7.038633
8000	-0.864511	-0.864624	-0.935801	-0.935682	7.037617
8001	-0.868747	-0.868860	-0.940064	-0.939944	7.036604
8002	-0.872978	-0.873091	-0.944321	-0.944201	7.035598
8003	-0.877168	-0.877281	-0.948536	-0.948417	7.034653
8004	-0.881303	-0.881416	-0.952697	-0.952577	7.033756
8005	-0.885364	-0.885477	-0.956783	-0.956664	7.032958
8006	-0.889342	-0.889455	-0.960787	-0.960668	7.032249
8007	-0.893249	-0.893362	-0.964720	-0.964600	7.031647
8008	-0.897123	-0.897236	-0.968619	-0.968500	7.031075
8009	-0.901089	-0.901202	-0.972611	-0.972492	7.030368
8010	-0.905199	-0.905312	-0.976747	-0.976627	7.029526
8011	-0.909396	-0.909509	-0.980970	-0.980850	7.028605
8012	-0.913628	-0.913741	-0.985228	-0.985109	7.027640
8013	-0.917868	-0.917981	-0.989495	-0.989376	7.026648
8014	-0.922108	-0.922221	-0.993762	-0.993642	7.025639
8015	-0.926343	-0.926456	-0.998023	-0.997904	7.024621
8016	-0.930575	-0.930688	-1.002282	-1.002162	7.023595
8017	-0.934811	-0.934924	-1.006544	-1.006424	7.022555
8018	-0.939056	-0.939169	-1.010815	-1.010695	7.021502
8019	-0.943308	-0.943421	-1.015093	-1.014974	7.020437
8020	-0.947566	-0.947679	-1.019377	-1.019258	7.019363
8021	-0.951828	-0.951941	-1.023666	-1.023546	7.018280
8022	-0.956092	-0.956205	-1.027956	-1.027837	7.017191
8023	-0.960357	-0.960470	-1.032247	-1.032128	7.016097
8024	-0.964621	-0.964734	-1.036538	-1.036419	7.015001
8025	-0.968882	-0.968995	-1.040825	-1.040706	7.013905
8026	-0.973137	-0.973250	-1.045106	-1.044987	7.012819
8027	-0.977331	-0.977444	-1.049326	-1.049207	7.011839
8028	-0.981372	-0.981485	-1.053393	-1.053274	7.011061
8029	-0.985259	-0.985372	-1.057305	-1.057185	7.010440
8030	-0.989084	-0.989197	-1.061156	-1.061036	7.009858
8031	-0.992927	-0.993040	-1.065024	-1.064904	7.009269
8032	-0.996796	-0.996909	-1.068919	-1.068799	7.008681
8033	-1.000770	-1.000883	-1.072919	-1.072799	7.007937
8034	-1.004898	-1.005011	-1.077072	-1.076953	7.007038
8035	-1.009116	-1.009229	-1.081317	-1.081197	7.006051
8036	-1.013367	-1.013480	-1.085594	-1.085475	7.005015
8037	-1.017623	-1.017736	-1.089877	-1.089757	7.003953
8038	-1.021874	-1.021987	-1.094154	-1.094035	7.002876
8039	-1.026116	-1.026229	-1.098423	-1.098304	7.001793
8040	-1.030352	-1.030465	-1.102686	-1.102567	7.000703
8041	-1.034590	-1.034703	-1.106951	-1.106831	6.999603
8042	-1.038834	-1.038947	-1.111221	-1.111101	6.998493
8043	-1.043082	-1.043195	-1.115495	-1.115375	6.997376
8044	-1.047330	-1.047443	-1.119770	-1.119651	6.996256
8045	-1.051578	-1.051691	-1.124044	-1.123924	6.995134
8046	-1.055822	-1.055935	-1.128314	-1.128195	6.994014
8047	-1.060061	-1.060174	-1.132580	-1.132460	6.992896
8048	-1.064293	-1.064406	-1.136838	-1.136719	6.991784
8049	-1.068516	-1.068629	-1.141088	-1.140968	6.990680
8050	-1.072728	-1.072840	-1.145325	-1.145206	6.989599
8051	-1.076841	-1.076954	-1.149465	-1.149345	6.988691
8052	-1.080766	-1.080879	-1.153416	-1.153296	6.988005
8053	-1.084556	-1.084669	-1.157232	-1.157112	6.987440
8054	-1.088307	-1.088419	-1.161007	-1.160888	6.986915
8055	-1.092083	-1.092196	-1.164809	-1.164690	6.986368
8056	-1.095895	-1.096007	-1.168646	-1.168527	6.985814
8057	-1.099808	-1.099921	-1.172586	-1.172467	6.985104
8058	-1.103871	-1.103984	-1.176676	-1.176556	6.984241
8059	-1.108022	-1.108135	-1.180853	-1.180733	6.983291
8060	-1.112206	-1.112319	-1.185063	-1.184944	6.982291
8061	-1.116397	-1.116510	-1.189282	-1.189162	6.981261
8062	-1.120587	-1.120700	-1.193498	-1.193379	6.980213
8063	-1.124772	-1.124885	-1.197711	-1.197591	6.979154
8064	-1.128955	-1.129068	-1.201920	-1.201801	6.978084
8065	-1.133143	-1.133256	-1.206135	-1.206015	6.977000
8066	-1.137341	-1.137454	-1.210359	-1.210240	6.975901
8067	-1.141547	-1.141660	-1.214592	-1.214473	6.974790
8068	-1.145758	-1.145871	-1.218829	-1.218710	6.973671
8069	-1.149970	-1.150083	-1.223068	-1.222949	6.972545
8070	-1.154184	-1.154297	-1.227308	-1.227189	6.971415
8071	-1.158398	-1.158511	-1.231549	-1.231429	6.970280
8072	-1.162610	-1.162723	-1.235788	-1.235669	6.969145
8073	-1.166819	-1.166931	-1.240023	-1.239903	6.968011
8074	-1.171020	-1.171132	-1.244250	-1.244131	6.966892
8075	-1.175138	-1.175251	-1.248395	-1.248276	6.965916
8076	-1.179088	-1.179200	-1.252370	-1.252251	6.965150
8077	-1.182906	-1.183019	-1.256214	-1.256095	6.964502
8078	-1.186672	-1.186785	-1.260006	-1.259887	6.963911
8079	-1.190447	-1.190560	-1.263806	-1.263687	6.963315
8080	-1.194246	-1.194359	-1.267631	-1.267512	6.962721
8081	-1.198150	-1.198263	-1.271562	-1.271442	6.961962
8082	-1.202214	-1.202327	-1.275652	-1.275533	6.961041
8083	-1.206372	-1.206485	-1.279836	-1.279717	6.960029
8084	-1.210565	-1.210677	-1.284056	-1.283937	6.958965
8085	-1.214763	-1.214876	-1.288281	-1.288162	6.957873
8086	-1.218957	-1.219070	-1.292502	-1.292382	6.956765
8087	-1.223141	-1.223254	-1.296713	-1.296594	6.955651
8088	-1.227320	-1.227432	-1.300918	-1.300799	6.954530
8089	-1.231501	-1.231614	-1.305127	-1.305007	6.953396
8090	-1.235695	-1.235808	-1.309347	-1.309228	6.952242
8091	-1.239907	-1.240019	-1.313585	-1.313466	6.951067
8092	-1.244131	-1.244244	-1.317836	-1.317717	6.949876
8093	-1.248362	-1.248475	-1.322094	-1.321975	6.948675
8094	-1.252595	-1.252708	-1.326353	-1.326234	6.947466
8095	-1.256829	-1.256942	-1.330614	-1.330495	6.946251
8096	-1.261063	-1.261176	-1.334875	-1.334755	6.945032
8097	-1.265294	-1.265406	-1.339132	-1.339012	6.943813
8098	-1.269515	-1.269627	-1.343379	-1.343260	6.942612
8099	-1.273658	-1.273771	-1.347548	-1.347429	6.941534
8100	-1.277694	-1.277806	-1.351610	-1.351491	6.940548
8101	-1.281674	-1.281787	-1.355617	-1.355497	6.939607
8102	-1.285629	-1.285742	-1.359597	-1.359478	6.938700
8103	-1.289581	-1.289694	-1.363576	-1.363456	6.937802
8104	-1.293546	-1.293659	-1.367566	-1.367447	6.936905
8105	-1.297573	-1.297686	-1.371619	-1.371500	6.935921
8106	-1.301688	-1.301801	-1.375761	-1.375642	6.934857
8107	-1.305849	-1.305961	-1.379948	-1.379829	6.933753
8108	-1.310018	-1.310131	-1.384144	-1.384025	6.932631
8109	-1.314183	-1.314296	-1.388336	-1.388216	6.931503
8110	-1.318338	-1.318450	-1.392517	-1.392398	6.930374
8111	-1.322479	-1.322592	-1.396685	-1.396566	6.929250
8112	-1.326611	-1.326724	-1.400843	-1.400724	6.928131
8113	-1.330739	-1.330852	-1.404998	-1.404879	6.927010
8114	-1.334869	-1.334982	-1.409155	-1.409035	6.925885
8115	-1.339001	-1.339114	-1.413313	-1.413194	6.924759
8116	-1.343131	-1.343244	-1.417469	-1.417350	6.923633
8117	-1.347257	-1.347370	-1.421622	-1.421503	6.922509
8118	-1.351380	-1.351493	-1.425772	-1.425653	6.921387
8119	-1.355500	-1.355613	-1.429918	-1.429799	6.920265
8120	-1.359616	-1.359728	-1.434060	-1.433941	6.919147
8121	-1.363724	-1.363837	-1.438196	-1.438076	6.918034
8122	-1.367827	-1.367940	-1.442325	-1.442206	6.916929
8123	-1.371888	-1.372001	-1.446412	-1.446293	6.915892
8124	-1.375849	-1.375962	-1.450399	-1.450280	6.914975
8125	-1.379715	-1.379828	-1.454291	-1.454172	6.914144
8126	-1.383536	-1.383649	-1.458138	-1.458019	6.913353
8127	-1.387369	-1.387481	-1.461996	-1.461877	6.912554
8128	-1.391224	-1.391337	-1.465878	-1.465759	6.911756
8129	-1.395150	-1.395262	-1.469830	-1.469710	6.910858
8130	-1.399180	-1.399293	-1.473887	-1.473767	6.909859
8131	-1.403271	-1.403384	-1.478004	-1.477885	6.908802
8132	-1.407382	-1.407495	-1.482142	-1.482022	6.907715
8133	-1.411493	-1.411606	-1.486280	-1.486161	6.906611
8134	-1.415601	-1.415714	-1.490414	-1.490295	6.905497
8135	-1.419703	-1.419816	-1.494543	-1.494424	6.904376
8136	-1.423804	-1.423917	-1.498671	-1.498552	6.903246
8137	-1.427911	-1.428024	-1.502804	-1.502685	6.902103
8138	-1.432029	-1.432141	-1.506948	-1.506829	6.900944
8139	-1.436155	-1.436268	-1.511102	-1.510983	6.899771
8140	-1.440288	-1.440401	-1.515262	-1.515142	6.898589
8141	-1.444425	-1.444537	-1.519424	-1.519305	6.897400
8142	-1.448561	-1.448674	-1.523587	-1.523468	6.896205
8143	-1.452696	-1.452809	-1.527749	-1.527630	6.895007
8144	-1.456829	-1.456942	-1.531909	-1.531790	6.893808
8145	-1.460958	-1.461071	-1.536064	-1.535945	6.892610
8146	-1.465081	-1.465194	-1.540213	-1.540094	6.891428
8147	-1.469105	-1.469218	-1.544264	-1.544145	6.890433
8148	-1.472900	-1.473013	-1.548085	-1.547966	6.889750
8149	-1.476484	-1.476596	-1.551693	-1.551574	6.889276
8150	-1.479990	-1.480103	-1.555225	-1.555106	6.888838
8151	-1.483481	-1.483594	-1.558742	-1.558623	6.888456
8152	-1.487052	-1.487164	-1.562338	-1.562219	6.887935
8153	-1.490835	-1.490948	-1.566148	-1.566028	6.887165
8154	-1.494815	-1.494927	-1.570154	-1.570035	6.886211
8155	-1.498898	-1.499011	-1.574264	-1.574145	6.885150
8156	-1.503018	-1.503131	-1.578411	-1.578292	6.884027
8157	-1.507143	-1.507256	-1.582564	-1.582445	6.882868
8158	-1.511263	-1.511375	-1.586710	-1.586591	6.881689
8159	-1.515372	-1.515485	-1.590847	-1.590728	6.880500
8160	-1.519477	-1.519590	-1.594979	-1.594860	6.879301
8161	-1.523585	-1.523698	-1.599114	-1.598995	6.878087
8162	-1.527699	-1.527812	-1.603255	-1.603136	6.876863
8163	-1.531815	-1.531927	-1.607397	-1.607278	6.875635
8164	-1.535929	-1.536041	-1.611538	-1.611419	6.874404
8165	-1.540040	-1.540153	-1.615677	-1.615557	6.873172
8166	-1.544151	-1.544264	-1.619814	-1.619695	6.871938
8167	-1.548261	-1.548373	-1.623950	-1.623831	6.870702
8168	-1.552366	-1.552479	-1.628082	-1.627963	6.869470
8169	-1.556460	-1.556573	-1.632203	-1.632084	6.868249
8170	-1.560542	-1.560654	-1.636311	-1.636192	6.867044
8171	-1.564571	-1.564684	-1.640367	-1.640248	6.865922
8172	-1.568479	-1.568592	-1.644302	-1.644183	6.864959
8173	-1.572288	-1.572401	-1.648137	-1.648018	6.864071
8174	-1.576073	-1.576186	-1.651948	-1.651829	6.863200
8175	-1.579882	-1.579994	-1.655782	-1.655663	6.862311
8176	-1.583728	-1.583841	-1.659654	-1.659535	6.861400
8177	-1.587659	-1.587772	-1.663612	-1.663493	6.860375
8178	-1.591700	-1.591813	-1.667680	-1.667560	6.859242
8179	-1.595805	-1.595918	-1.671811	-1.671692	6.858046
8180	-1.599931	-1.600044	-1.675964	-1.675845	6.856816
8181	-1.604060	-1.604172	-1.680119	-1.680000	6.855566
8182	-1.608186	-1.608298	-1.684272	-1.684153	6.854301
8183	-1.612308	-1.612421	-1.688421	-1.688302	6.853028
8184	-1.616430	-1.616542	-1.692569	-1.692450	6.851744
8185	-1.620557	-1.620670	-1.696724	-1.696605	6.850446
8186	-1.624697	-1.624809	-1.700890	-1.700771	6.849130
8187	-1.628848	-1.628960	-1.705067	-1.704948	6.847798
8188	-1.633006	-1.633119	-1.709252	-1.709133	6.846454
8189	-1.637169	-1.637282	-1.713442	-1.713323	6.845100
8190	-1.641335	-1.641448	-1.717634	-1.717515	6.843738
8191	-1.645502	-1.645615	-1.721828	-1.721709	6.842371
8192	-1.649668	-1.649780	-1.726020	-1.725901	6.841000
8193	-1.653828	-1.653941	-1.730207	-1.730088	6.839631
8194	-1.657979	-1.658092	-1.734384	-1.734265	6.838285
8195	-1.662017	-1.662130	-1.738448	-1.738329	6.837141
8196	-1.665849	-1.665962	-1.742306	-1.742187	6.836248
8197	-1.669495	-1.669607	-1.745976	-1.745857	6.835580
8198	-1.673013	-1.673126	-1.749520	-1.749401	6.835068
8199	-1.676474	-1.676586	-1.753006	-1.752887	6.834642
8200	-1.679957	-1.680070	-1.756515	-1.756396	6.834175
8201	-1.683618	-1.683730	-1.760201	-1.760082	6.833440
8202	-1.687514	-1.687627	-1.764124	-1.764005	6.832454
8203	-1.691553	-1.691666	-1.768190	-1.768071	6.831320
8204	-1.695646	-1.695759	-1.772310	-1.772191	6.830108
8205	-1.699748	-1.699860	-1.776438	-1.776319	6.828854
8206	-1.703840	-1.703953	-1.780558	-1.780439	6.827579
8207	-1.707919	-1.708032	-1.784664	-1.784545	6.826294
8208	-1.711988	-1.712101	-1.788760	-1.788641	6.825003
8209	-1.716057	-1.716169	-1.792856	-1.792737	6.823701
8210	-1.720129	-1.720242	-1.796955	-1.796836	6.822391
8211	-1.724204	-1.724316	-1.801056	-1.800937	6.821075
8212	-1.728280	-1.728393	-1.805159	-1.805040	6.819754
8213	-1.732358	-1.732471	-1.809264	-1.809145	6.818428
8214	-1.736437	-1.736549	-1.813370	-1.813251	6.817100
8215	-1.740514	-1.740627	-1.817474	-1.817355	6.815771
8216	-1.744589	-1.744701	-1.821575	-1.821456	6.814443
8217	-1.748658	-1.748770	-1.825670	-1.825551	6.813118
8218	-1.752717	-1.752829	-1.829755	-1.829636	6.811820
8219	-1.756658	-1.756770	-1.833723	-1.833604	6.810735
8220	-1.760378	-1.760491	-1.837469	-1.837350	6.809925
8221	-1.763915	-1.764027	-1.841032	-1.840913	6.809312
8222	-1.767356	-1.767469	-1.844498	-1.844379	6.808804
8223	-1.770794	-1.770906	-1.847962	-1.847843	6.808294
8224	-1.774289	-1.774402	-1.851483	-1.851364	6.807723
8225	-1.777941	-1.778054	-1.855161	-1.855042	6.806932
8226	-1.781786	-1.781898	-1.859032	-1.858913	6.805943
8227	-1.785743	-1.785855	-1.863016	-1.862897	6.804838
8228	-1.789742	-1.789855	-1.867043	-1.866924	6.803669
8229	-1.793749	-1.793861	-1.871077	-1.870958	6.802465
8230	-1.797748	-1.797861	-1.875103	-1.874984	6.801244
8231	-1.801736	-1.801849	-1.879118	-1.878999	6.800015
8232	-1.805716	-1.805829	-1.883125	-1.883006	6.798779
8233	-1.809698	-1.809810	-1.887134	-1.887015	6.797532
8234	-1.813686	-1.813799	-1.891149	-1.891030	6.796272
8235	-1.817681	-1.817794	-1.895171	-1.895052	6.795003
8236	-1.821680	-1.821792	-1.899197	-1.899078	6.793728
8237	-1.825679	-1.825792	-1.903223	-1.903104	6.792449
8238	-1.829676	-1.829788	-1.907246	-1.907127	6.791170
8239	-1.833669	-1.833782	-1.911267	-1.911148	6.789891
8240	-1.837660	-1.837773	-1.915284	-1.915166	6.788612
